dt,Com_LME_Ni_Cash_log_ret,Com_LME_Ni_Cash_diff,Com_LME_Cu_Cash_log_ret,Com_LME_Cu_Cash_diff,Com_LME_Al_Cash_log_ret,Com_LME_Al_Cash_diff,Com_LME_Pb_Cash_log_ret,Com_LME_Pb_Cash_diff,Com_LME_Sn_Cash_log_ret,Com_LME_Sn_Cash_diff,Com_LME_Zn_Cash_log_ret,Com_LME_Zn_Cash_diff,Com_LME_Ni_Inv_log_ret,Com_LME_Ni_Inv_diff,Com_LME_Cu_Inv_log_ret,Com_LME_Cu_Inv_diff,Com_LME_Al_Inv_log_ret,Com_LME_Al_Inv_diff,Com_LME_Pb_Inv_log_ret,Com_LME_Pb_Inv_diff,Com_LME_Sn_Inv_log_ret,Com_LME_Sn_Inv_diff,Com_LME_Zn_Inv_log_ret,Com_LME_Zn_Inv_diff,EX_USD_CNY_log_ret,EX_USD_CNY_diff,EX_USD_KRW_log_ret,EX_USD_KRW_diff,EX_USD_JPY_log_ret,EX_USD_JPY_diff,EX_AUD_USD_log_ret,EX_AUD_USD_diff,EX_USD_BRL_log_ret,EX_USD_BRL_diff,EX_INR_USD_log_ret,EX_INR_USD_diff,Idx_DxyUSD_log_ret,Idx_DxyUSD_diff,Idx_SnP500_log_ret,Idx_SnP500_diff,Idx_SnPVIX_log_ret,Idx_SnPVIX_diff,Idx_CH50_log_ret,Idx_CH50_diff,Idx_CSI300_log_ret,Idx_CSI300_diff,Idx_Shanghai50_log_ret,Idx_Shanghai50_diff,Idx_Shanghai_log_ret,Idx_Shanghai_diff,Idx_HangSeng_log_ret,Idx_HangSeng_diff,Idx_SnPGlobal1200_log_ret,Idx_SnPGlobal1200_diff,Bonds_CHN_30Y_log_ret,Bonds_CHN_30Y_diff,Bonds_CHN_20Y_log_ret,Bonds_CHN_20Y_diff,Bonds_CHN_10Y_log_ret,Bonds_CHN_10Y_diff,Bonds_CHN_5Y_log_ret,Bonds_CHN_5Y_diff,Bonds_CHN_2Y_log_ret,Bonds_CHN_2Y_diff,Bonds_CHN_1Y_log_ret,Bonds_CHN_1Y_diff,Bonds_US_10Y_log_ret,Bonds_US_10Y_diff,Bonds_US_2Y_log_ret,Bonds_US_2Y_diff,Bonds_US_1Y_log_ret,Bonds_US_1Y_diff,Bonds_US_3M_log_ret,Bonds_US_3M_diff,Bonds_AUS_10Y_log_ret,Bonds_AUS_10Y_diff,Bonds_AUS_1Y_log_ret,Bonds_AUS_1Y_diff,Bonds_BRZ_10Y_log_ret,Bonds_BRZ_10Y_diff,Bonds_BRZ_1Y_log_ret,Bonds_BRZ_1Y_diff,Bonds_IND_10Y_log_ret,Bonds_IND_10Y_diff,Bonds_IND_1Y_log_ret,Bonds_IND_1Y_diff,Bonds_KOR_10Y_log_ret,Bonds_KOR_10Y_diff,Bonds_KOR_1Y_log_ret,Bonds_KOR_1Y_diff,Com_Uranium_log_ret,Com_Uranium_diff,Com_LME_Index_log_ret,Com_LME_Index_diff,Com_HRC_Steel_log_ret,Com_HRC_Steel_diff,Com_Iron_Ore_log_ret,Com_Iron_Ore_diff,Com_Steel_log_ret,Com_Steel_diff,Com_Gold_log_ret,Com_Gold_diff,Com_Silver_log_ret,Com_Silver_diff,Spread_US_10Y_2Y,Spread_US_10Y_3M
2013-04-08,-0.00531230376809055,-85.5,0.015295670137191351,113.875,0.0071232290833656104,13.200000000000045,0.003567887956501068,7.324999999999818,0.0031626375816032736,72.25,0.013666962592380753,25.325000000000045,0.009450823871353835,1578.6000000000058,0.020947708758570428,12183.75,-0.002659320704719596,-13850.0,-0.003980152471821614,-1037.5,0.006562637487589451,94.5,-0.01915370507446141,-22027.5,-0.0015407502333347747,-0.009540000000000326,0.011324226118172648,12.779999999999973,0.046764767508106535,4.534000000000006,0.0065382201255317594,0.006839999999999957,-0.017154592668366993,-0.034219999999999695,-0.0017796047370471908,-0.09700000000000131,-0.0035742852093803507,-0.2950999999999908,0.013026106101208667,20.45199999999977,-0.08687843892527791,-1.1379999999999981,-0.004653656554761407,-37.09133333333375,-0.004150272870474427,-10.303273333333436,-0.002238067859379985,-3.9919400000001133,-0.005027288971902104,-11.178425999999945,-0.011373223053985424,-251.21200000000317,0.013222142110088231,21.21199999999999,-0.005777969018579989,-0.02449996471405047,0.006430904469382322,0.02650005817413259,-0.020511037606310904,-0.07189994684855128,-0.02378322343031327,-0.07749992609023915,-0.008347695947430124,-0.0254999756813028,-0.0054403982726294875,-0.014499986171722323,-0.025156808042395912,-0.04483335653941012,-0.018326723526796665,-0.004285715270609197,-0.05505978309579014,-0.007071429278170491,-0.08241210980768054,-0.005690475445843099,-0.025229372554606826,-0.08357146808079463,-0.010989956869702788,-0.031000001089914075,-0.030268169420445933,-0.2960000991821268,0.015163941502594794,0.12299995422363352,-0.008830645033290278,-0.07000006866455077,-0.0015614404555128441,-0.012049984931947755,0.022041431421370244,0.06200003623962802,0.0071656288870385115,0.01799998283386195,-0.018884270994624607,-0.7899999999999991,0.0071950112855698545,23.219999999999345,-0.011173300598125189,-6.7999999999999545,0.012440031958820309,1.7120000000000175,0.016870804760743218,62.333333333333485,-0.01410758969678594,-22.036000000000058,-0.0005870267265727415,-0.015999999999998238,1.5281190288350643,1.6935904566852815
2013-04-15,-0.0394549793156026,-621.0,-0.059478917416034637,-433.1999999999998,-0.0035013098334901248,-6.5,-0.024013356780707627,-48.79999999999973,-0.09027067273969579,-1975.0,-0.01289296349068672,-23.90000000000009,0.008905336172699655,1501.1999999999825,0.03990007378235007,23925.0,-0.0017482479882746256,-9085.0,-0.0022704979833448203,-590.0,0.00875233870084614,127.0,-0.015643291166055322,-17680.0,-0.0011870589343810506,-0.007340000000000124,-0.014716250622412814,-16.579999999999927,-0.0125739351574185,-1.2399999999999949,-0.017569941808205855,-0.018279999999999852,0.01272123264664017,0.02532000000000001,-0.006152051968616976,-0.333999999999989,0.00012254374129233342,0.010099999999994225,-0.01605272064121575,-25.165999999999713,0.2471940068576082,3.5159999999999982,0.0008525217219880855,6.782000000000153,-0.0027053215643774806,-6.693119999999908,-0.0020341506522712606,-3.620480000000043,-0.0069673033259994716,-15.39952600000015,-0.011658371179730767,-254.56200000000172,-0.014560808541326731,-23.343999999999824,-0.000473159649194952,-0.0020000457763682533,-0.009234576282093876,-0.03800001144408949,-0.0014998573813118522,-0.005200004577635919,-0.007919480963080646,-0.025400018692014026,-0.009247084895504286,-0.027999973297120118,-6.661338147750941e-16,-1.7763568394002505e-15,-0.035866173507348324,-0.061999989668528155,-0.012531957439809328,-0.002885713985989996,-0.0966947829122571,-0.0115142852749128,-0.1575710908597129,-0.009657143290554296,-0.015271488075101768,-0.04957137789044852,-0.025478426224791396,-0.07057142257690563,0.002212394768523522,0.02133337656656842,0.019387524440537613,0.16000022888183274,-0.011315688433165322,-0.08880004882812464,-0.01184495555644787,-0.09079999923706161,0.018809330603684414,0.053999996185299715,0.040806116719333776,0.10499997138977157,-0.025664368375905997,-1.0499999999999972,-0.03860068718418373,-122.63999999999942,-0.012972076132191548,-7.800000000000068,-0.0013730012346019566,-0.18999999999999773,-0.04641777921307855,-169.0,-0.11803129277981675,-172.67599999999993,-0.16402259821356244,-4.122,1.469004753152526,1.6412476103073075
2013-04-22,-0.01659734911115894,-254.0,-0.018057602526062252,-126.5,0.008329127385716327,15.5,0.0035297956060771035,7.099999999999909,-0.006719165229253194,-140.0,0.009402933370325457,17.40000000000009,0.03378059338346502,5817.600000000006,0.011314526250841702,6960.0,-0.004737625226397384,-24540.0,-0.0031641932632118746,-820.0,-0.021360035392244032,-308.0,-0.02600904524182289,-28790.0,-0.001350495953786505,-0.00833999999999957,-0.002574898149238303,-2.8759999999999764,0.011000719826891157,1.083999999999989,-0.003749870817223095,-0.0038600000000001966,0.004005824755983916,0.008039999999999825,0.002196241435728766,0.11900000000000688,0.004507892801318779,0.37239999999999895,0.014259077710809004,22.333999999999833,-0.15550120310050078,-2.3119999999999976,0.0008610856892774305,6.855999999999767,0.00301803539384357,7.467959999999948,0.003665409843642573,6.5292000000001735,0.0008546666877709492,1.8832640000000538,0.022253849527050854,488.50400000000445,0.015538714143681296,24.923999999999978,-0.0022109868460438433,-0.009333308537799567,-0.0008548653962693236,-0.00350003242492658,0.0002693717551300362,0.0009333372116087091,0.012979125635691348,0.04173336029052743,0.011873479210818483,0.03599996566772301,0.06329148774988012,0.1736666202545134,-0.0012769493384876963,-0.0021666634877499646,-0.01744430709425275,-0.00395714075225001,-0.05968822338692252,-0.006571427864688603,-0.0483610868902418,-0.0026714294356970994,-0.01799620699468444,-0.05745241187867478,-0.02832761057592958,-0.07638096809386852,-0.0009673143099921676,-0.009333292643230351,-0.03380638491053363,-0.27700004577636683,-0.007047539905128665,-0.05480003356933594,-0.009784744082867442,-0.0742000579833979,-0.020921295390096947,-0.060000085830687944,0.002206286444453413,0.0058001041412363286,0.0009898540773579636,0.03999999999999915,-0.009433940981721586,-29.26000000000022,-0.002765789803157826,-1.6499999999999773,-0.0019543555763459055,-0.27000000000003865,-0.022345075021564867,-78.59999999999991,0.04344827971086146,61.20600000000013,0.017573638152311607,0.41000000000000014,1.4707952304170262,1.6417523762552546
2013-04-29,-0.009865996266186217,-149.0,0.008848282706006752,61.69999999999982,-0.02503381704539636,-46.200000000000045,-0.011580442883244219,-23.200000000000045,-0.024915357226608377,-511.0,-0.014192318817887078,-26.200000000000045,0.014116889028485012,2490.0,-0.004495845884556873,-2775.0,-0.0010900850784220095,-5630.0,-0.016660394514504316,-4275.0,-0.020537511024090977,-290.0,-0.026153856881624967,-28205.0,-0.0020535253712320933,-0.012660000000000338,-0.013169257724788466,-14.594000000000051,-0.011980811788960087,-1.1799999999999926,0.0034783319661034332,0.0035800000000001386,-0.0028183480042464465,-0.005659999999999776,-0.0077173300319251315,-0.4170000000000087,-0.010404556732040411,-0.8569999999999993,0.012400810067913673,19.684000000000196,-0.008036866521924379,-0.11000000000000121,-0.0010337437198692067,-8.229999999999563,-0.0027898842851407737,-6.904199999999491,-0.002973695760191117,-5.298880000000054,-0.006662717087384409,-14.638796999999613,0.021659607815365266,486.0139999999956,0.017089274642031478,27.861999999999853,0.0012640631420106803,0.005333503087357805,-0.025615459672956593,-0.10350000858307151,-0.0163311622657938,-0.056133312416077,-0.03420706957573181,-0.10883343219757169,-0.028264531278087764,-0.08499991893768266,-0.022379217574131652,-0.06266665458679155,-0.016950399111372427,-0.028500001112621742,-0.06448349037052827,-0.0140428627388815,-0.0021416178108313692,-0.00022857172148429972,-0.02957999626268599,-0.0015714283713243044,-0.02402945675339101,-0.07511904693785665,-0.03307108525892094,-0.08647615568978706,-0.007702772350078944,-0.07400016784667507,0.004458747785259795,0.035999870300292613,-0.001549893524454456,-0.011999893188478161,-0.003398210189257035,-0.02560005187988157,-0.027868870819631283,-0.07799991989135568,-0.038461107980699634,-0.09930011034011876,0.001729890459814022,0.07000000000000028,-0.009765829772587767,-30.0,-0.0012597104332217742,-0.75,-0.04784508205618978,-6.447999999999979,-0.007618644723571804,-26.40000000000009,0.020340047889414056,29.579999999999927,0.02110474767151542,0.5019999999999989,1.4563380920432858,1.6148238035139573
2013-05-06,0.015729381791438672,238.25,0.0437189934782876,313.0,0.020434504867401063,37.625,0.012138599739807477,24.325000000000045,0.013911669129249826,283.75,0.008352905853946537,15.375,0.003863442725884005,687.6000000000058,-0.017599364941298955,-10743.75,-0.0022633461205274637,-11670.0,-0.025936189040108706,-6515.0,0.0003755734245471479,5.25,-0.0160027280069184,-16897.5,-0.0012933207320491847,-0.007959999999999745,-0.006610922490294361,-7.253999999999905,0.020182687097096093,1.9959999999999951,-0.016448479109985148,-0.016820000000000057,0.0026990032070407163,0.00541999999999998,0.008362366498849111,0.4519999999999982,0.0065685675899794455,0.539999999999992,0.018686335733390635,30.125999999999976,-0.06500811494756258,-0.8580000000000005,0.022200965838741742,178.6339999999991,0.024855258508239452,62.19391999999971,0.021080775396122423,37.90651999999977,0.022021796656585938,48.75845299999992,0.020303179243375512,465.2360000000044,0.014036699680791399,23.243999999999915,-0.005700767844925981,-0.02400016784667791,0.016656713035157665,0.06700007915496986,0.005090841399483106,0.017399949264528036,0.0027141480020094625,0.00850002765655411,0.011735244960883014,0.034999966621399814,0.013273699171721824,0.03699989318847807,0.08361305025143138,0.14539046605428152,0.07182576515739425,0.015700006740435812,0.008007514640161527,0.0008571426612971056,-0.19098340230410757,-0.00909999942439,0.031369928200743843,0.09842852183750761,-0.010216993544425646,-0.02614286967686308,-0.0004180299047345259,-0.003999710083011365,0.003454243321062111,0.028000068664553623,-0.00791606166252156,-0.06100006103515376,-0.016247004863905148,-0.12119998931884801,0.023631580268120095,0.06599993133544624,0.019357317235310624,0.049499952793118585,0.0,0.0,0.031630927326672574,98.23999999999978,-0.013877359276803216,-8.200000000000045,-0.013467186472843614,-1.759999999999991,0.0021992022290382124,7.599999999999909,-0.006432673280540586,-9.420000000000073,-0.008019423146656891,-0.19200000000000017,1.5860285513571315,1.769314268992629
2013-05-13,-0.020331384110837347,-307.25,-0.014273863674487783,-103.69999999999982,-0.02219187804745647,-40.825000000000045,-0.02055832227253463,-41.02500000000009,0.008834332991041928,182.25,-0.022804897913770005,-41.674999999999955,0.0010694145134555694,190.79999999998836,0.02665944041253335,16348.75,0.012680774481321874,65725.0,-0.01763800264046707,-4335.0,0.012421416226914315,174.75,0.03469233825844174,36977.5,-0.0013047632209385635,-0.008020000000000138,0.018833071158588677,20.791999999999916,0.024385422858739552,2.466000000000008,-0.028909240032489895,-0.028900000000000037,0.005534520484982588,0.011159999999999837,0.009717180396547495,0.5300000000000082,0.014783491174094778,1.2284000000000077,0.015162496571309515,24.861999999999853,-0.0034504425700822064,-0.04399999999999871,-0.006320175361325726,-51.2579999999989,0.0006659318282496484,1.6876800000000003,-0.0038469747774107638,-6.977200000000039,0.0022810621677497966,5.112141999999949,-0.005280411207392172,-121.90800000000309,0.008337686208709283,13.962000000000216,-0.005842933438763407,-0.024457114083426212,-0.0012335067638994009,-0.005000019073485795,0.01172117275192618,0.04040007591247363,0.008527680654347518,0.026857158115932922,0.009950321410847195,0.029999971389767843,0.0008142559251268792,0.0022857325417637853,0.06522842256053148,0.12217145347595282,0.06771815360124052,0.01587142390864138,0.013073819024825134,0.001414286920002894,-0.047354138589600345,-0.002000000420638595,0.017506114555470687,0.056285721915111164,-0.017377955352477027,-0.043857131685527406,0.03047381336948986,0.29599971771240696,0.018131591115786896,0.14857136862618248,-0.02822374599964746,-0.21360006332397585,-0.019901008009755392,-0.14579992294311594,0.019622253522200366,0.05600011444091768,-0.013778965102737475,-0.03533329963684029,0.006153865574378286,0.25,-0.00886268725784543,-27.840000000000146,-0.011655942728361538,-6.7999999999999545,-0.012199526605978802,-1.5740000000000123,-0.009467732557747903,-32.59999999999991,-0.04288093646904035,-61.26999999999998,-0.041265913105188,-0.9639999999999986,1.692328580924443,1.8934857228892201
2013-05-20,-0.0031468674490884967,-47.0,0.016471801774773857,119.80000000000018,0.0030185802674203344,5.5,0.030073329793019115,60.30000000000018,0.021909661398314934,459.0,0.010023214214887912,18.200000000000045,0.004694560929267621,840.0,0.005648146077652462,3520.0,0.0011448636874906864,5975.0,-0.031206609472207342,-7485.0,-0.014874131106659529,-209.0,0.020697851964768012,22680.0,-0.002451437045361289,-0.015039999999999054,0.004608707390602188,5.148000000000138,-0.001309911523901214,-0.13400000000000034,-0.01155539377762031,-0.011319999999999997,0.011144286286814091,0.022660000000000124,0.012943169903891551,0.7139999999999986,0.0021718541128028404,0.18200000000000216,0.003634667184849347,6.016000000000076,0.07007110642677347,0.9239999999999995,0.021544880503078675,176.07200000000012,0.0269904521239727,69.35681999999997,0.018870537879899327,34.483760000000075,0.022327768761358384,50.659835999999814,0.0024216355376429953,55.82800000000134,0.0017337936566034376,2.9179999999996653,-0.0012490303739852236,-0.005209627605620604,-0.004783872686902308,-0.0193331877390559,0.0008649195467338273,0.0029999732971202064,0.003306798458914345,0.01047624292827809,-0.004962784644456477,-0.01499998569488259,0.011816485165088963,0.03338090011051964,0.028504924892613664,0.05594282804216566,0.01665681760397762,0.004071426953588614,-0.013871693188518604,-0.0015000013964499986,0.06373719681708293,0.002714285794327198,0.017724309998450233,0.05800001961844137,0.012878514475026342,0.03242857115608988,0.02500089701235498,0.24966678619384375,0.014380095359160133,0.1197618756975487,-0.014688276504587807,-0.10879998207092356,-0.0016465117526967311,-0.011933310826618637,0.01708659961307607,0.04966668987274536,0.010416782039953556,0.02666672070821674,-0.0068948807990975155,-0.28000000000000114,0.008273010390013436,25.980000000000473,-0.0034542348680875576,-2.0,-0.009433293075128192,-1.2039999999999935,0.01039226746700986,35.80000000000018,-0.011252815417637058,-15.64799999999991,-0.017457681951184325,-0.3960000000000008,1.74419998201302,1.9467142651370586
2013-05-27,-0.012704421652378218,-188.25,-0.013295229591101616,-96.85000000000036,0.008498963215394345,15.575000000000045,0.049879797099040335,104.09999999999991,-0.010143338146432715,-213.75,0.014875925301996907,27.34999999999991,0.002904602049956448,521.7000000000116,-0.0189593492097615,-11737.5,-0.0028586190591563237,-14906.25,-0.05098017961171369,-11736.25,-0.003735368182090357,-52.0,-0.013813817374378617,-15188.75,0.00012728355693135643,0.0007799999999997809,0.007754832225428912,8.715999999999894,-0.010917246370375428,-1.1099999999999994,-0.012251586539764348,-0.011859999999999982,0.02580040763618071,0.053440000000000154,0.011808182608372879,0.6595000000000013,-0.004034811348022974,-0.33780000000000143,-0.005921250891294297,-9.78950000000009,0.08234987723843946,1.1720000000000006,0.0017240351326913825,14.253999999998996,0.008006566164648468,20.9369200000001,0.0035140885202546994,6.493780000000015,0.007386894769486078,17.01080200000024,-0.020724090423772157,-473.4259999999995,-0.01292636498172928,-21.633999999999787,-0.0034445221457633972,-0.014333216349283084,-0.006886012865367622,-0.027666743596394205,-0.002019333478829739,-0.007000017166136185,0.005238364080570148,0.016666690508524873,-0.0016597498420690133,-0.00499999523162753,0.001523797270249616,0.004333424568176536,0.06467442235961747,0.13300001716613696,0.16371799177354335,0.043842853903768575,0.16505661642827343,0.019271428712775693,-0.05545844459645388,-0.002371429141081398,0.026685337881545135,0.08928574834551162,0.002533419401817823,0.0064285482679102834,0.020781405655704577,0.21233329772949183,0.014008337701587801,0.1183334986368827,0.005425214705582771,0.040000009536743875,-0.004410183332809241,-0.03186675707499198,0.025704291800907397,0.07633326053619438,0.0194978014567946,0.05066668192545176,0.0004940711562953698,0.01999999999999602,-0.002317689444921469,-7.300000000000182,0.010755104746589894,6.25,-0.012212949101579358,-1.5420000000000016,-0.028352414590867465,-96.80000000000018,0.007543203652661499,10.470000000000027,-0.0016022791393046469,-0.036000000000001364,1.8333571452753885,2.082085711444277
2013-06-03,0.023841211092801254,355.25,0.013758773254307133,100.25,0.041417891108278135,77.82500000000005,0.03413833909465219,74.30000000000018,0.001656053610463545,34.75,0.029916476888518145,56.25,0.0028729071492940464,517.5,-0.0007626381121793202,-467.5,-0.0020221433312140207,-10518.75,-0.06256366457061836,-13608.75,0.022416878914542273,315.0,-0.00401117057172473,-4371.25,-2.2844573680415767e-05,-0.000140000000000029,-0.007949564973214291,-8.933999999999969,-0.025155536178659982,-2.5120000000000005,-0.001393728448603803,-0.0013400000000000079,0.013934077513686785,0.02943999999999969,0.010772732676478767,0.6084999999999923,-0.015773776123457355,-1.3075999999999937,-0.011632910732232327,-19.064499999999953,0.09870140383262384,1.5379999999999967,-0.02857524294361304,-233.11199999999917,-0.029878733829111673,-77.28482000000031,-0.026936239162623807,-49.19813999999997,-0.02285634680251072,-52.2298780000001,-0.02681615369351092,-598.2119999999995,-0.014922801574979144,-24.62999999999988,0.0010998887531647517,0.004571451459612241,-0.0049358194243204105,-0.019714328220910904,0.002019333478830211,0.007000017166137962,-0.0022865510720532166,-0.007285765239171571,0.020202699396635708,0.06142854690551536,0.03106549005745867,0.0898000035967148,0.0045839477680554375,0.00975714492797719,0.022142583883963375,0.006500006198882802,0.03534799094494375,0.0045571439606799935,0.14878715411313467,0.0066714285876099955,-0.0043983954965718785,-0.014880952380949442,-0.027591100464883615,-0.06914285251072272,0.007174247472417723,0.07433325449625627,0.03890791233220472,0.3374997774759869,-0.023217067402296062,-0.16966657638549698,0.012044939049928642,0.08736670811970804,0.041353775603696914,0.12700002352396522,0.001903663765378479,0.004999971389772373,-0.012175575930133306,-0.4899999999999949,0.017181275381541242,54.51999999999998,0.007078015308315165,4.149999999999977,-0.09063866353114558,-10.873999999999995,-0.04397113482936151,-144.80000000000018,0.006260659063000667,8.75,-0.003033549792427769,-0.06799999999999784,1.8366142840044828,2.085171427784644
2013-06-10,-0.04614428765752507,-680.0,-0.03715700884908418,-267.60000000000036,-0.041186986572694664,-77.40000000000009,-0.045466576057571186,-98.40000000000009,-0.025170084783115804,-522.0,-0.04211092193984963,-78.70000000000005,0.01583930161019823,2880.0,-0.0031627880125044447,-1935.0,0.0023891268663166223,12430.0,-0.0449996486932536,-9275.0,0.01771686154081149,254.0,0.008099805502858107,8845.0,0.0018812963340170664,0.011540000000000106,0.00839615178151545,9.437999999999874,-0.026387622866834826,-2.567999999999998,-0.00985291475270744,-0.009419999999999984,0.00636261429150474,0.013580000000000148,0.020323848069134752,1.166000000000004,-0.015065806135564781,-1.2297999999999973,-0.00025658039854250245,-0.4179999999998927,0.03412152259152532,0.5680000000000014,-0.059204157434527435,-462.28999999999996,-0.05643048369644353,-139.81231999999954,-0.05680218384115431,-99.50351999999998,-0.04709326893888593,-103.92315999999983,-0.03719579782065526,-803.6455000000024,-0.002158339283917161,-3.5319999999999254,-0.0004902036727911257,-0.0020380474272210236,7.050581186940966e-05,0.00028092520577693847,-0.003608813969312409,-0.012500015894574723,0.022969791772182887,0.0739523683275487,0.018645266747525924,0.05780482292175382,0.050219745598469305,0.15119996524992407,0.021102931688465585,0.04550000054495884,0.017367687831815252,0.0052000031811871295,-0.0654607479487124,-0.008314286836554288,-0.03801362030965017,-0.0017999997019771952,0.011409783212839525,0.03873810313996495,0.003289187438272377,0.008142845971241375,0.0335702640120672,0.3550001780192069,0.03290227078022351,0.29583326975504853,0.011310952027972629,0.08216659228007028,0.021823496364813347,0.1610000928243034,0.024679651681597654,0.07833335240682082,-0.007253347930621444,-0.019000061353051212,0.0,0.0,-0.03872742118915992,-121.57999999999993,0.020771885889295825,12.350000000000023,-0.015616524457275592,-1.7759999999999962,-0.00037260138293582744,-1.199999999999818,-0.011645323442136413,-16.2320000000002,-0.024330780105928124,-0.5380000000000003,1.8769142813682547,2.13247142803158
